,image_address,image_name,name,type1,type2
30,archives.bulbagarden.net/media/upload/thumb/f/f4/0027Sandshrew-Alola.png/140px-0027Sandshrew-Alola.png,2Sandshrew-Alola.png,Sandshrew-Alola,Ice,Steel
31,archives.bulbagarden.net/media/upload/thumb/a/a4/0028Sandslash.png/140px-0028Sandslash.png,2Sandslash.png,Sandslash,Ground,
32,archives.bulbagarden.net/media/upload/thumb/e/e0/0028Sandslash-Alola.png/140px-0028Sandslash-Alola.png,2Sandslash-Alola.png,Sandslash-Alola,Ice,Steel
33,archives.bulbagarden.net/media/upload/thumb/b/b2/0029Nidoran.png/140px-0029Nidoran.png,2Nidoran.png,Nidoran,Poison,
34,archives.bulbagarden.net/media/upload/thumb/e/ea/0030Nidorina.png/140px-0030Nidorina.png,2Nidorina.png,Nidorina,Poison,
35,archives.bulbagarden.net/media/upload/thumb/9/9d/0031Nidoqueen.png/140px-0031Nidoqueen.png,2Nidoqueen.png,Nidoqueen,Poison,Ground
36,archives.bulbagarden.net/media/upload/thumb/8/8c/0032Nidoran.png/140px-0032Nidoran.png,2Nidoran.png,Nidoran,Poison,
37,archives.bulbagarden.net/media/upload/thumb/1/1e/0033Nidorino.png/140px-0033Nidorino.png,2Nidorino.png,Nidorino,Poison,
38,archives.bulbagarden.net/media/upload/thumb/2/21/0034Nidoking.png/140px-0034Nidoking.png,2Nidoking.png,Nidoking,Poison,Ground
39,archives.bulbagarden.net/media/upload/thumb/b/b7/0035Clefairy.png/140px-0035Clefairy.png,2Clefairy.png,Clefairy,Fairy,
40,archives.bulbagarden.net/media/upload/thumb/a/a4/0036Clefable.png/140px-0036Clefable.png,2Clefable.png,Clefable,Fairy,
41,archives.bulbagarden.net/media/upload/thumb/0/06/0037Vulpix.png/140px-0037Vulpix.png,2Vulpix.png,Vulpix,Fire,
42,archives.bulbagarden.net/media/upload/thumb/6/6b/0037Vulpix-Alola.png/140px-0037Vulpix-Alola.png,2Vulpix-Alola.png,Vulpix-Alola,Ice,
43,archives.bulbagarden.net/media/upload/thumb/3/3e/0038Ninetales.png/140px-0038Ninetales.png,2Ninetales.png,Ninetales,Fire,
44,archives.bulbagarden.net/media/upload/thumb/7/7f/0038Ninetales-Alola.png/140px-0038Ninetales-Alola.png,2Ninetales-Alola.png,Ninetales-Alola,Ice,Fairy
45,archives.bulbagarden.net/media/upload/thumb/3/3a/0039Jigglypuff.png/140px-0039Jigglypuff.png,2Jigglypuff.png,Jigglypuff,Normal,Fairy
46,archives.bulbagarden.net/media/upload/thumb/e/e2/0040Wigglytuff.png/140px-0040Wigglytuff.png,2Wigglytuff.png,Wigglytuff,Normal,Fairy
47,archives.bulbagarden.net/media/upload/thumb/4/4c/0041Zubat.png/140px-0041Zubat.png,2Zubat.png,Zubat,Poison,Flying
48,archives.bulbagarden.net/media/upload/thumb/7/76/0042Golbat.png/140px-0042Golbat.png,2Golbat.png,Golbat,Poison,Flying
49,archives.bulbagarden.net/media/upload/thumb/1/16/0043Oddish.png/140px-0043Oddish.png,2Oddish.png,Oddish,Grass,Poison
50,archives.bulbagarden.net/media/upload/thumb/e/e0/0044Gloom.png/140px-0044Gloom.png,2Gloom.png,Gloom,Grass,Poison
51,archives.bulbagarden.net/media/upload/thumb/8/89/0045Vileplume.png/140px-0045Vileplume.png,2Vileplume.png,Vileplume,Grass,Poison
52,archives.bulbagarden.net/media/upload/thumb/8/8a/0046Paras.png/140px-0046Paras.png,2Paras.png,Paras,Bug,Grass
53,archives.bulbagarden.net/media/upload/thumb/7/7b/0047Parasect.png/140px-0047Parasect.png,2Parasect.png,Parasect,Bug,Grass
54,archives.bulbagarden.net/media/upload/thumb/2/2c/0048Venonat.png/140px-0048Venonat.png,2Venonat.png,Venonat,Bug,Poison
55,archives.bulbagarden.net/media/upload/thumb/0/0e/0049Venomoth.png/140px-0049Venomoth.png,2Venomoth.png,Venomoth,Bug,Poison
56,archives.bulbagarden.net/media/upload/thumb/a/a6/0050Diglett.png/140px-0050Diglett.png,2Diglett.png,Diglett,Ground,
57,archives.bulbagarden.net/media/upload/thumb/6/61/0050Diglett-Alola.png/140px-0050Diglett-Alola.png,2Diglett-Alola.png,Diglett-Alola,Ground,Steel
58,archives.bulbagarden.net/media/upload/thumb/8/88/0051Dugtrio.png/140px-0051Dugtrio.png,2Dugtrio.png,Dugtrio,Ground,
59,archives.bulbagarden.net/media/upload/thumb/9/91/0051Dugtrio-Alola.png/140px-0051Dugtrio-Alola.png,2Dugtrio-Alola.png,Dugtrio-Alola,Ground,Steel
60,archives.bulbagarden.net/media/upload/thumb/d/d6/0052Meowth.png/140px-0052Meowth.png,2Meowth.png,Meowth,Normal,
61,archives.bulbagarden.net/media/upload/thumb/3/32/0052Meowth-Alola.png/140px-0052Meowth-Alola.png,2Meowth-Alola.png,Meowth-Alola,Dark,
62,archives.bulbagarden.net/media/upload/thumb/3/3d/0052Meowth-Galar.png/140px-0052Meowth-Galar.png,2Meowth-Galar.png,Meowth-Galar,Steel,
63,archives.bulbagarden.net/media/upload/thumb/b/b0/0053Persian.png/140px-0053Persian.png,2Persian.png,Persian,Normal,
64,archives.bulbagarden.net/media/upload/thumb/8/8c/0053Persian-Alola.png/140px-0053Persian-Alola.png,2Persian-Alola.png,Persian-Alola,Dark,
65,archives.bulbagarden.net/media/upload/thumb/3/3f/0054Psyduck.png/140px-0054Psyduck.png,2Psyduck.png,Psyduck,Water,
66,archives.bulbagarden.net/media/upload/thumb/e/ed/0055Golduck.png/140px-0055Golduck.png,2Golduck.png,Golduck,Water,
67,archives.bulbagarden.net/media/upload/thumb/f/fa/0056Mankey.png/140px-0056Mankey.png,2Mankey.png,Mankey,Fighting,
68,archives.bulbagarden.net/media/upload/thumb/2/2c/0057Primeape.png/140px-0057Primeape.png,2Primeape.png,Primeape,Fighting,
69,archives.bulbagarden.net/media/upload/thumb/6/6a/0058Growlithe.png/140px-0058Growlithe.png,2Growlithe.png,Growlithe,Fire,
70,archives.bulbagarden.net/media/upload/thumb/3/3b/0058Growlithe-Hisui.png/140px-0058Growlithe-Hisui.png,2Growlithe-Hisui.png,Growlithe-Hisui,Fire,Rock
71,archives.bulbagarden.net/media/upload/thumb/4/42/0059Arcanine.png/140px-0059Arcanine.png,2Arcanine.png,Arcanine,Fire,
72,archives.bulbagarden.net/media/upload/thumb/7/79/0059Arcanine-Hisui.png/140px-0059Arcanine-Hisui.png,2Arcanine-Hisui.png,Arcanine-Hisui,Fire,Rock
73,archives.bulbagarden.net/media/upload/thumb/e/e4/0060Poliwag.png/140px-0060Poliwag.png,2Poliwag.png,Poliwag,Water,
74,archives.bulbagarden.net/media/upload/thumb/f/fd/0061Poliwhirl.png/140px-0061Poliwhirl.png,2Poliwhirl.png,Poliwhirl,Water,
75,archives.bulbagarden.net/media/upload/thumb/8/80/0062Poliwrath.png/140px-0062Poliwrath.png,2Poliwrath.png,Poliwrath,Water,Fighting
76,archives.bulbagarden.net/media/upload/thumb/b/bd/0063Abra.png/140px-0063Abra.png,2Abra.png,Abra,Psychic,
77,archives.bulbagarden.net/media/upload/thumb/a/af/0064Kadabra.png/140px-0064Kadabra.png,2Kadabra.png,Kadabra,Psychic,
78,archives.bulbagarden.net/media/upload/thumb/b/bb/0065Alakazam.png/140px-0065Alakazam.png,2Alakazam.png,Alakazam,Psychic,
79,archives.bulbagarden.net/media/upload/thumb/0/02/0066Machop.png/140px-0066Machop.png,2Machop.png,Machop,Fighting,
80,archives.bulbagarden.net/media/upload/thumb/2/22/0067Machoke.png/140px-0067Machoke.png,2Machoke.png,Machoke,Fighting,
81,archives.bulbagarden.net/media/upload/thumb/8/82/0068Machamp.png/140px-0068Machamp.png,2Machamp.png,Machamp,Fighting,
82,archives.bulbagarden.net/media/upload/thumb/6/66/0069Bellsprout.png/140px-0069Bellsprout.png,2Bellsprout.png,Bellsprout,Grass,Poison
83,archives.bulbagarden.net/media/upload/thumb/c/c1/0070Weepinbell.png/140px-0070Weepinbell.png,2Weepinbell.png,Weepinbell,Grass,Poison
84,archives.bulbagarden.net/media/upload/thumb/e/e9/0071Victreebel.png/140px-0071Victreebel.png,2Victreebel.png,Victreebel,Grass,Poison
85,archives.bulbagarden.net/media/upload/thumb/6/6e/0072Tentacool.png/140px-0072Tentacool.png,2Tentacool.png,Tentacool,Water,Poison
86,archives.bulbagarden.net/media/upload/thumb/c/cb/0073Tentacruel.png/140px-0073Tentacruel.png,2Tentacruel.png,Tentacruel,Water,Poison
87,archives.bulbagarden.net/media/upload/thumb/9/97/0074Geodude.png/140px-0074Geodude.png,2Geodude.png,Geodude,Rock,Ground
88,archives.bulbagarden.net/media/upload/thumb/a/a4/0074Geodude-Alola.png/140px-0074Geodude-Alola.png,2Geodude-Alola.png,Geodude-Alola,Rock,Electric
89,archives.bulbagarden.net/media/upload/thumb/d/d4/0075Graveler.png/140px-0075Graveler.png,2Graveler.png,Graveler,Rock,Ground
90,archives.bulbagarden.net/media/upload/thumb/0/05/0075Graveler-Alola.png/140px-0075Graveler-Alola.png,2Graveler-Alola.png,Graveler-Alola,Rock,Electric
91,archives.bulbagarden.net/media/upload/thumb/3/38/0076Golem.png/140px-0076Golem.png,2Golem.png,Golem,Rock,Ground
92,archives.bulbagarden.net/media/upload/thumb/9/9e/0076Golem-Alola.png/140px-0076Golem-Alola.png,2Golem-Alola.png,Golem-Alola,Rock,Electric
93,archives.bulbagarden.net/media/upload/thumb/c/c0/0077Ponyta.png/140px-0077Ponyta.png,2Ponyta.png,Ponyta,Fire,
94,archives.bulbagarden.net/media/upload/thumb/9/93/0077Ponyta-Galar.png/140px-0077Ponyta-Galar.png,2Ponyta-Galar.png,Ponyta-Galar,Psychic,
95,archives.bulbagarden.net/media/upload/thumb/a/a9/0078Rapidash.png/140px-0078Rapidash.png,2Rapidash.png,Rapidash,Fire,
96,archives.bulbagarden.net/media/upload/thumb/f/f2/0078Rapidash-Galar.png/140px-0078Rapidash-Galar.png,2Rapidash-Galar.png,Rapidash-Galar,Psychic,Fairy
97,archives.bulbagarden.net/media/upload/thumb/1/19/0079Slowpoke.png/140px-0079Slowpoke.png,2Slowpoke.png,Slowpoke,Water,Psychic
98,archives.bulbagarden.net/media/upload/thumb/e/e5/0079Slowpoke-Galar.png/140px-0079Slowpoke-Galar.png,2Slowpoke-Galar.png,Slowpoke-Galar,Psychic,
99,archives.bulbagarden.net/media/upload/thumb/a/a3/0080Slowbro.png/140px-0080Slowbro.png,2Slowbro.png,Slowbro,Water,Psychic
100,archives.bulbagarden.net/media/upload/thumb/b/b3/0080Slowbro-Galar.png/140px-0080Slowbro-Galar.png,2Slowbro-Galar.png,Slowbro-Galar,Poison,Psychic
101,archives.bulbagarden.net/media/upload/thumb/a/a2/0081Magnemite.png/140px-0081Magnemite.png,2Magnemite.png,Magnemite,Electric,Steel
102,archives.bulbagarden.net/media/upload/thumb/d/d9/0082Magneton.png/140px-0082Magneton.png,2Magneton.png,Magneton,Electric,Steel
103,archives.bulbagarden.net/media/upload/thumb/9/99/0083Farfetch%27d.png/140px-0083Farfetch%27d.png,2Farfetch%d.png,Farfetch%d,Normal,Flying
104,archives.bulbagarden.net/media/upload/thumb/d/d1/0083Farfetch%27d-Galar.png/140px-0083Farfetch%27d-Galar.png,2Farfetch%d-Galar.png,Farfetch%d-Galar,Fighting,
105,archives.bulbagarden.net/media/upload/thumb/b/b9/0084Doduo.png/140px-0084Doduo.png,2Doduo.png,Doduo,Normal,Flying
106,archives.bulbagarden.net/media/upload/thumb/9/97/0085Dodrio.png/140px-0085Dodrio.png,2Dodrio.png,Dodrio,Normal,Flying
107,archives.bulbagarden.net/media/upload/thumb/2/22/0086Seel.png/140px-0086Seel.png,2Seel.png,Seel,Water,
108,archives.bulbagarden.net/media/upload/thumb/2/2b/0087Dewgong.png/140px-0087Dewgong.png,2Dewgong.png,Dewgong,Water,Ice
109,archives.bulbagarden.net/media/upload/thumb/e/eb/0088Grimer.png/140px-0088Grimer.png,2Grimer.png,Grimer,Poison,
110,archives.bulbagarden.net/media/upload/thumb/2/24/0088Grimer-Alola.png/140px-0088Grimer-Alola.png,2Grimer-Alola.png,Grimer-Alola,Poison,Dark
111,archives.bulbagarden.net/media/upload/thumb/4/41/0089Muk.png/140px-0089Muk.png,2Muk.png,Muk,Poison,
112,archives.bulbagarden.net/media/upload/thumb/8/8c/0089Muk-Alola.png/140px-0089Muk-Alola.png,2Muk-Alola.png,Muk-Alola,Poison,Dark
113,archives.bulbagarden.net/media/upload/thumb/3/3e/0090Shellder.png/140px-0090Shellder.png,2Shellder.png,Shellder,Water,
114,archives.bulbagarden.net/media/upload/thumb/9/90/0091Cloyster.png/140px-0091Cloyster.png,2Cloyster.png,Cloyster,Water,Ice
115,archives.bulbagarden.net/media/upload/thumb/c/c2/0092Gastly.png/140px-0092Gastly.png,2Gastly.png,Gastly,Ghost,Poison
116,archives.bulbagarden.net/media/upload/thumb/d/d1/0093Haunter.png/140px-0093Haunter.png,2Haunter.png,Haunter,Ghost,Poison
117,archives.bulbagarden.net/media/upload/thumb/4/47/0094Gengar.png/140px-0094Gengar.png,2Gengar.png,Gengar,Ghost,Poison
118,archives.bulbagarden.net/media/upload/thumb/b/b7/0095Onix.png/140px-0095Onix.png,2Onix.png,Onix,Rock,Ground
119,archives.bulbagarden.net/media/upload/thumb/e/e4/0096Drowzee.png/140px-0096Drowzee.png,2Drowzee.png,Drowzee,Psychic,
120,archives.bulbagarden.net/media/upload/thumb/4/4c/0097Hypno.png/140px-0097Hypno.png,2Hypno.png,Hypno,Psychic,
121,archives.bulbagarden.net/media/upload/thumb/e/ed/0098Krabby.png/140px-0098Krabby.png,2Krabby.png,Krabby,Water,
122,archives.bulbagarden.net/media/upload/thumb/a/ae/0099Kingler.png/140px-0099Kingler.png,2Kingler.png,Kingler,Water,
123,archives.bulbagarden.net/media/upload/thumb/5/55/0100Voltorb.png/140px-0100Voltorb.png,2Voltorb.png,Voltorb,Electric,
124,archives.bulbagarden.net/media/upload/thumb/f/fc/0100Voltorb-Hisui.png/140px-0100Voltorb-Hisui.png,2Voltorb-Hisui.png,Voltorb-Hisui,Electric,Grass
125,archives.bulbagarden.net/media/upload/thumb/d/db/0101Electrode.png/140px-0101Electrode.png,2Electrode.png,Electrode,Electric,
126,archives.bulbagarden.net/media/upload/thumb/b/be/0101Electrode-Hisui.png/140px-0101Electrode-Hisui.png,2Electrode-Hisui.png,Electrode-Hisui,Electric,Grass
127,archives.bulbagarden.net/media/upload/thumb/6/60/0102Exeggcute.png/140px-0102Exeggcute.png,2Exeggcute.png,Exeggcute,Grass,Psychic
128,archives.bulbagarden.net/media/upload/thumb/a/ae/0103Exeggutor.png/140px-0103Exeggutor.png,2Exeggutor.png,Exeggutor,Grass,Psychic
129,archives.bulbagarden.net/media/upload/thumb/9/94/0103Exeggutor-Alola.png/140px-0103Exeggutor-Alola.png,2Exeggutor-Alola.png,Exeggutor-Alola,Grass,Dragon
130,archives.bulbagarden.net/media/upload/thumb/1/19/0104Cubone.png/140px-0104Cubone.png,2Cubone.png,Cubone,Ground,
131,archives.bulbagarden.net/media/upload/thumb/a/a1/0105Marowak.png/140px-0105Marowak.png,2Marowak.png,Marowak,Ground,
132,archives.bulbagarden.net/media/upload/thumb/f/f2/0105Marowak-Alola.png/140px-0105Marowak-Alola.png,2Marowak-Alola.png,Marowak-Alola,Fire,Ghost
133,archives.bulbagarden.net/media/upload/thumb/0/00/0106Hitmonlee.png/140px-0106Hitmonlee.png,2Hitmonlee.png,Hitmonlee,Fighting,
134,archives.bulbagarden.net/media/upload/thumb/c/c0/0107Hitmonchan.png/140px-0107Hitmonchan.png,2Hitmonchan.png,Hitmonchan,Fighting,
135,archives.bulbagarden.net/media/upload/thumb/f/f2/0108Lickitung.png/140px-0108Lickitung.png,2Lickitung.png,Lickitung,Normal,
136,archives.bulbagarden.net/media/upload/thumb/1/16/0109Koffing.png/140px-0109Koffing.png,2Koffing.png,Koffing,Poison,
137,archives.bulbagarden.net/media/upload/thumb/7/72/0110Weezing.png/140px-0110Weezing.png,2Weezing.png,Weezing,Poison,
138,archives.bulbagarden.net/media/upload/thumb/3/32/0110Weezing-Galar.png/140px-0110Weezing-Galar.png,2Weezing-Galar.png,Weezing-Galar,Poison,Fairy
139,archives.bulbagarden.net/media/upload/thumb/7/7f/0111Rhyhorn.png/140px-0111Rhyhorn.png,2Rhyhorn.png,Rhyhorn,Ground,Rock
140,archives.bulbagarden.net/media/upload/thumb/7/79/0112Rhydon.png/140px-0112Rhydon.png,2Rhydon.png,Rhydon,Ground,Rock
141,archives.bulbagarden.net/media/upload/thumb/c/c0/0113Chansey.png/140px-0113Chansey.png,2Chansey.png,Chansey,Normal,
142,archives.bulbagarden.net/media/upload/thumb/2/22/0114Tangela.png/140px-0114Tangela.png,2Tangela.png,Tangela,Grass,
143,archives.bulbagarden.net/media/upload/thumb/e/e5/0115Kangaskhan.png/140px-0115Kangaskhan.png,2Kangaskhan.png,Kangaskhan,Normal,
144,archives.bulbagarden.net/media/upload/thumb/1/14/0116Horsea.png/140px-0116Horsea.png,2Horsea.png,Horsea,Water,
145,archives.bulbagarden.net/media/upload/thumb/2/22/0117Seadra.png/140px-0117Seadra.png,2Seadra.png,Seadra,Water,
146,archives.bulbagarden.net/media/upload/thumb/b/b6/0118Goldeen.png/140px-0118Goldeen.png,2Goldeen.png,Goldeen,Water,
147,archives.bulbagarden.net/media/upload/thumb/7/76/0119Seaking.png/140px-0119Seaking.png,2Seaking.png,Seaking,Water,
148,archives.bulbagarden.net/media/upload/thumb/3/38/0120Staryu.png/140px-0120Staryu.png,2Staryu.png,Staryu,Water,
149,archives.bulbagarden.net/media/upload/thumb/a/aa/0121Starmie.png/140px-0121Starmie.png,2Starmie.png,Starmie,Water,Psychic
150,archives.bulbagarden.net/media/upload/thumb/f/fb/0122Mr._Mime.png/140px-0122Mr._Mime.png,2Mr._Mime.png,Mr._Mime,Psychic,Fairy
151,archives.bulbagarden.net/media/upload/thumb/7/7c/0122Mr._Mime-Galar.png/140px-0122Mr._Mime-Galar.png,2Mr._Mime-Galar.png,Mr._Mime-Galar,Ice,Psychic
152,archives.bulbagarden.net/media/upload/thumb/8/81/0123Scyther.png/140px-0123Scyther.png,2Scyther.png,Scyther,Bug,Flying
153,archives.bulbagarden.net/media/upload/thumb/0/07/0124Jynx.png/140px-0124Jynx.png,2Jynx.png,Jynx,Ice,Psychic
154,archives.bulbagarden.net/media/upload/thumb/5/5c/0125Electabuzz.png/140px-0125Electabuzz.png,2Electabuzz.png,Electabuzz,Electric,
155,archives.bulbagarden.net/media/upload/thumb/7/72/0126Magmar.png/140px-0126Magmar.png,2Magmar.png,Magmar,Fire,
156,archives.bulbagarden.net/media/upload/thumb/a/a9/0127Pinsir.png/140px-0127Pinsir.png,2Pinsir.png,Pinsir,Bug,
157,archives.bulbagarden.net/media/upload/thumb/a/ad/0128Tauros.png/140px-0128Tauros.png,2Tauros.png,Tauros,Normal,
158,archives.bulbagarden.net/media/upload/thumb/2/25/0128Tauros-Paldea_Combat.png/140px-0128Tauros-Paldea_Combat.png,2Tauros-Paldea_Combat.png,Tauros-Paldea_Combat,Fighting,
159,archives.bulbagarden.net/media/upload/thumb/f/f5/0128Tauros-Paldea_Blaze.png/140px-0128Tauros-Paldea_Blaze.png,2Tauros-Paldea_Blaze.png,Tauros-Paldea_Blaze,Fighting,Fire
160,archives.bulbagarden.net/media/upload/thumb/d/d9/0128Tauros-Paldea_Aqua.png/140px-0128Tauros-Paldea_Aqua.png,2Tauros-Paldea_Aqua.png,Tauros-Paldea_Aqua,Fighting,Water
161,archives.bulbagarden.net/media/upload/thumb/d/d1/0129Magikarp.png/140px-0129Magikarp.png,2Magikarp.png,Magikarp,Water,
162,archives.bulbagarden.net/media/upload/thumb/b/bc/0130Gyarados.png/140px-0130Gyarados.png,2Gyarados.png,Gyarados,Water,Flying
163,archives.bulbagarden.net/media/upload/thumb/9/99/0131Lapras.png/140px-0131Lapras.png,2Lapras.png,Lapras,Water,Ice
164,archives.bulbagarden.net/media/upload/thumb/2/25/0132Ditto.png/140px-0132Ditto.png,2Ditto.png,Ditto,Normal,
165,archives.bulbagarden.net/media/upload/thumb/4/4c/0133Eevee.png/140px-0133Eevee.png,2Eevee.png,Eevee,Normal,
166,archives.bulbagarden.net/media/upload/thumb/6/6d/0134Vaporeon.png/140px-0134Vaporeon.png,2Vaporeon.png,Vaporeon,Water,
167,archives.bulbagarden.net/media/upload/thumb/e/e3/0135Jolteon.png/140px-0135Jolteon.png,2Jolteon.png,Jolteon,Electric,
168,archives.bulbagarden.net/media/upload/thumb/f/f1/0136Flareon.png/140px-0136Flareon.png,2Flareon.png,Flareon,Fire,
169,archives.bulbagarden.net/media/upload/thumb/8/8e/0137Porygon.png/140px-0137Porygon.png,2Porygon.png,Porygon,Normal,
170,archives.bulbagarden.net/media/upload/thumb/e/e6/0138Omanyte.png/140px-0138Omanyte.png,2Omanyte.png,Omanyte,Rock,Water
171,archives.bulbagarden.net/media/upload/thumb/6/66/0139Omastar.png/140px-0139Omastar.png,2Omastar.png,Omastar,Rock,Water
172,archives.bulbagarden.net/media/upload/thumb/d/d2/0140Kabuto.png/140px-0140Kabuto.png,2Kabuto.png,Kabuto,Rock,Water
173,archives.bulbagarden.net/media/upload/thumb/4/41/0141Kabutops.png/140px-0141Kabutops.png,2Kabutops.png,Kabutops,Rock,Water
174,archives.bulbagarden.net/media/upload/thumb/2/2c/0142Aerodactyl.png/140px-0142Aerodactyl.png,2Aerodactyl.png,Aerodactyl,Rock,Flying
175,archives.bulbagarden.net/media/upload/thumb/3/3f/0143Snorlax.png/140px-0143Snorlax.png,2Snorlax.png,Snorlax,Normal,
176,archives.bulbagarden.net/media/upload/thumb/d/d0/0144Articuno.png/140px-0144Articuno.png,2Articuno.png,Articuno,Ice,Flying
177,archives.bulbagarden.net/media/upload/thumb/5/5a/0144Articuno-Galar.png/140px-0144Articuno-Galar.png,2Articuno-Galar.png,Articuno-Galar,Psychic,Flying
178,archives.bulbagarden.net/media/upload/thumb/c/c6/0145Zapdos.png/140px-0145Zapdos.png,2Zapdos.png,Zapdos,Electric,Flying
179,archives.bulbagarden.net/media/upload/thumb/7/75/0145Zapdos-Galar.png/140px-0145Zapdos-Galar.png,2Zapdos-Galar.png,Zapdos-Galar,Fighting,Flying
180,archives.bulbagarden.net/media/upload/thumb/2/21/0146Moltres.png/140px-0146Moltres.png,2Moltres.png,Moltres,Fire,Flying
181,archives.bulbagarden.net/media/upload/thumb/e/e4/0146Moltres-Galar.png/140px-0146Moltres-Galar.png,2Moltres-Galar.png,Moltres-Galar,Dark,Flying
182,archives.bulbagarden.net/media/upload/thumb/a/ae/0147Dratini.png/140px-0147Dratini.png,2Dratini.png,Dratini,Dragon,
183,archives.bulbagarden.net/media/upload/thumb/0/0d/0148Dragonair.png/140px-0148Dragonair.png,2Dragonair.png,Dragonair,Dragon,
184,archives.bulbagarden.net/media/upload/thumb/1/1c/0149Dragonite.png/140px-0149Dragonite.png,2Dragonite.png,Dragonite,Dragon,Flying
185,archives.bulbagarden.net/media/upload/thumb/8/89/0150Mewtwo.png/140px-0150Mewtwo.png,2Mewtwo.png,Mewtwo,Psychic,
186,archives.bulbagarden.net/media/upload/thumb/9/9a/0151Mew.png/140px-0151Mew.png,2Mew.png,Mew,Psychic,
